name,website
Saddest Words LLC              saddestwords.com,http://saddestwords.com
Expertly,http://signup.expertly.co
Ideall Appeall,http://ideallappeall.weebly.com/store/c1/Featured_Products.html
"Fever, Inc.",http://feverup.com
Lookboard,http://lookboard.com
Y.N.P.A,http://Y.N.P.A.com
Dinner Me LLC,http://www.dinner.me
Fiftyfiver,
Kapitall,https://landing.kapitall.com/home/
Study Adventure Development ,http://www.Studyadventures.com
"Allegory Law, Inc.",http://allegorylaw.com
Harvest,http://www.getharvest.com/
SISO Event Innovation Battlefield Competition,http://www.SISO.org
Onion Crunch,http://www.onioncrunch.com
LeasePass,http://www.leasepass.com
Socialblood,http://socialblood.org
CrowdHut,http://www.crowdhut.net
Optimal,
Beautiful Villa,
SwiftVR,
Altruik,http://www.altruik.com/
Uniworld Group Inc.,http://www.uniworldgroup.com/en/
OLX,http://www.olx.com/
Student to Student,https://www.facebook.com/Student2StudentNYC
SoyShocked,
TaskStrike,http://Taskstrike.com
EYEBEAM,http://eyebeam.org/
C-EDI Inc.,http://www.c-edi.org
Dandy Espresso,http://www.dandyespresso.com
Interplay Ventures,http://interplay.vc
"Justin & Family, LLC",
AF Productions,http://www.sexinmommyville.com
RzerV,
Seamless Receipts (acquired by Sailthru),http://www.seamlessreceipts.com/
Efficiency 2.0,http://jobs.efficiency20.com/
Truth On Call,http://www.truthoncall.com/
Kloset,
NimbusBase,http://nimbusbase.com
Macabacus,http://www.macabacus.com/
Swave Medical,
Tattly,http://tattly.com/
Playground Group,http://www.playgroundgroup.com/
Kogeto Inc.,http://www.kogeto.com
www.Truckmetrucku.com,http://www.SkilledWizard.com
Canvs+,http://Canvs.co
Venus Meets Isis,
Cedar Grown Transportation,
CryptoGamr,http://cryptogamr.com
Trusted Insight,https://www.thetrustedinsight.com/
Power Pose,
24symbols,http://24symbols.com
NewsLook,http://newslook.com
B-OUT,http://www.b-out.mobi
Tiplinks,http://test.tiplinks.com
Voxel,http://www.voxel.com/
KLROY LLC,http://www.klroy.com
"Blinkbuggy, Inc.",https://www.blinkbuggy.com/
Luma Legacy,http://www.lumalegacy.com
Elisbooks.com,
Thumble,http://www.ithumble.com
"Graphene Laboratories, Inc",http://graphenelabs.com
Tungsten Properties,
The New York Foundling,
Cisse,http://www.experiencecisse.com
Go Try It On,http://www.gotryiton.com/
The Audit Portal,http://www.theauditportal.com
Nano Drive,
Adtivity by Appssavvy,http://appssavvy.com/
Uber NYC,https://www.uber.com/
Contnu,http://www.contnu.com/
The Mpyre Co. ,http://thempyreco.com
GumGum,http://gumgum.com
SWERVE Fitness,http://www.swervefitness.com
What's for Supp,http://www.whatsforsupp.com
VenturePinner.com,http://www.venturepinner.com
"SocialGrade, Inc.",http://yoursocialgrade.com
Rob McAllan,http://robmcallan.com
S'well bottle,http://www.swellbottle.com
Breefly.com,http://breefly.com
CrowdBrewed,https://crowdbrewed.com/
Multi,http://www.usemulti.com
MediaBrix,http://www.mediabrix.com/
Nesh NYC,http://www.neshnyc.com
goTenna,http://www.gotenna.com
FarmstockNY LLC,
en.JOYYE,http://www.enjoyye.com
Tickpick,http://www.tickpick.com/
Adz Anywhere,http://www.adzanywhere.net
mcgarrybowen,
De Gannes Technologies Inc.,
VOZ,http://madebyvoz.com
SER•endipity,
DOM & TOM,http://domandtom.com/
Fundera,https://www.fundera.com
Landmark,
Games for Change,http://www.gamesforchange.org/
bargainez,http://bargainez.com
Artsicle,http://www.artsicle.com
Sideways Inc.,http://sideways-nyc.com/
"Going Up? Productions, LLC",http://www.goingupproductionsnyc.com
Himalaya Studios,http://www.himalayastudios.com
Pinstripe Magazine,http://www.pinstripemag.com/
Thatvideomagazine,http://www.thatvideomagazine.com/newyork/
Chango,http://www.chango.com/
Experience-Interaction,http://experience-interaction.com
"Visual Genius, Inc.",
Reading Room Inc,http://thereadingroom.com
Tekserve,http://www.tekserve.com/
1Stop Energies,http://www.1StopEnergies.com
Hi! Tech,http://www.hitech.is/easy
Autumn Games,http://www.autumngames.com/
Story 2 Sleep,http://mystorytosleep.com/
Live Open House LLC,http://liveopenhouse.com
Gojee,https://www.gojee.com/
C M INNOVATION,
1stdibs.com,http://1stdibs.com
PnLClik,http://www.pnlclik.com
enter:marketing,http://entermarketing.com/
FS Club,
Bureau Blank,http://bureaublank.com/
WTW,
RushTera,http://www.rushtera.com
Stairway to Wisdom,
Vanity Hair Studio NYC Inc ,http://www.vanityhairstudionyc.com
Billboard,http://www.billboard.com/
Luxury Handbags Plus LLC.,http://www.yesbags.net
Toddler Topsy,http://www.toddlertopsy.com/
Nikam Jadhav Inc,
"Walsh Electrical Contracting, Inc.",http://www.walshelectricalcont.com
"Consumer Angel, Inc.",http://www.consumersangel.com
Culture Fuels,http://www.culturefuels.com
Simulmedia,http://www.simulmedia.com
Prism Corp.,
Breather,http://www.breather.com
Learningateway,http://learningateway.com
Screen Media (Popcornflix),http://screenmedia.net
Perchwell,https://www.perchwell.com/
GoGoMix,http://www.gogomix.com
Animoto,http://animoto.com/
Asoko Insight,http://www.asokoinsight.com
Frontier Markets Capital,http://www.frontiermarketscapital.com
Process Street,http://process.st
Evolve Motorcycles,http://www.evolvemotorcycles.com
TeuxDeux,https://teuxdeux.com/
CNEKT,http://www.cnekt.com
Enfatica,http://www.enfatica.com/
New York Startup Lab,http://nystartuplab.com/
Tutorspree,http://www.tutorspree.com/
Ketchum Digital,http://www.ketchum.com/
Static Energy Drink,
LoopJoy,http://www.loopjoy.com
Nomad Holdings,
Bunker New York,http://www.bunkernewyork.com/
MyCityWay,http://www.mycityway.com
Zreest,http://www.zristassist.com
Availendar,http://www.availendar.com
"Hackerbilt, Inc.",http://hackerbilt.com
MyBillRegistry,http://www.MyBillRegistry.com
Three Minute Media,http://pub-os.com
pledge4good_University of Pennsylvania,http://www.pledge4good.com
Nazca Inc,http://www.nazcainc.net/
9branding,http://9branding.com/
Luminant Digital,http://www.luminantdigital.com
LogicShark Consulting,http://www.logicsharkconsulting.com/
Boo's Bakes,http://www.boosbakes.com
Eat In Chef ,http://eatinchef.com
Spotyoga Corporation,http://spotyogastudios.com (live in April)
boogie,http://www.weareboogie.com
E-Line Media,http://elinemedia.com/
iCrossing (accquired by Hearst Corporation),http://www.icrossing.com/icrossing-new-york
Jeffrey Jacque,
"Calcbench, Inc.",http://calcbench.com
Movable Ink,http://www.market.io
airglecorp,http://www.airgle.com
Chat.cc,http://www.chat.cc
Reputation Communications,http://reputation-communications.com/
Movement Strategy,http://www.movementstrategy.com/
UrgentCare.Works,http://www.urgentcare.works
Mode De Faire Inc,http://modedefaire.com/login_new
Limas Taste Restaurant,http://limastaste.com
YouAreTV,http://www.youaretv.com/
Kargo,http://www.kargo.com
Nsoma,http://www.nsoma.com
Tappible,http://www.tappible.com
STEADY,http://www.steadyltd.com/
Fan Nav,http://www.fannav.com
Mazel Moments,http://www.mazelmoments.com/
Perqy,http://www.perqy.com
Simplist,http://getsimplist.com
Marom Tech,http://www.MaromTech.com
indulgy.com,http://indulgy.com
"SpicyBot (360 Project, LLc)",http://spicybot.com/
Evry,http://www.goevry.com
Atozus,http://www.atozus.com
Challengage,http://challengage.com
Datalot,http://www.datalot.com/
Annotary,http://annotary.com
RLC Incorporated,
Harvest Exchange,http://www.hvst.com
GMT Restaurant Project,
Golden Ruby Games,http://goldenrubygames.com/
OnLock Digital Authentication,http://www.onlock.net
Tremor Video,http://tremorvideo.com/
HookLogic,http://www.hooklogic.com/
Wherewithal,http://getwherewithal.com
Manhattan Paintball,
freelanship,http://freelanship.com
EPIVON,
"Sentire Medical Systems, LLC",http://www.sentiremedical.com
Librify,
Vibrant Media,http://www.vibrantmedia.com/about/index.asp
Roam and Wonder,http://roamandwonder.com
BestVendor,https://www.bestvendor.com/
Pilot.is,http://pilot.is/
DeviceUnity,
Silicon Valley Bank,
Prolific Interactive,http://www.prolificinteractive.com
Voilà Chocolat,http://www.voila-chocolat.com
AGORIQUE,http://agorique.com
STEERads,http://www.steerads.com
Centric Digital,http://www.centricdigital.com
Simplified Financial Information,http://www.simfininfo.com
Bidzulu,
knownmerchant,http://www.knownmerchant.com
inMOTION Workouts by inSHAPE Fitness,http://www.inmotionworkouts.com
Kaltura,http://corp.kaltura.com/
Flevy,http://flevy.com
The Creative Side,
Go Indie TV,http://www.goindietv.com/
FitBark,http://www.fitbark.com
envelop ventures,
Elucidate Studios,http://www.elucidatestudios.com/
Mr Roti LLC,
"Next Breakout Hit, LLC",
MerchantFuse,http://www.merchantfuse.com
One is Greater than None,http://www.oneisgreaterthannone.org
AC Rattling,
LegendFactory,http://www.legendfactorylive.com
BOWNCE LLC,http://www.bownce.com
"The Lineage Institute, Incorporated ",http://thelineageinstitute.wix.com/thelineage
TravelClick,
Signal Data,https://www.signaldataco.com/
Bizodo,https://www.bizodo.com/
Browsy,http://www.browsy.com
LuggageToShip.com,http://www.LuggageToShip.com
"Opus Local Social Mobile, LLC",http://olosomo.com
Jess & Joy,http://www.jessandjoy.com
"Mammalfish, Inc.",http://www.mammalfish.com
nybl,
SoCozy Salon Formulas for Kids,http://www.socozy.com
Slidebean,http://www.slidebean.com
New York Stars Athletic Club,http://www.ny-stars.com
Web Development Group NYC,http://www.webdevelopmentgroup.org/
Spling,http://spling.com
Findyr (Frontier Data Corp),http://www.frontierdatacorp.com
InfiniteDecibel,http://infinitedecibel.com
RAPP,http://www.rapp.com/
Medivizor,http://medivizor.com
Varick Media Management,http://varickmm.com/
TBD,
Alchemy50,http://www.alchemy50.com
AgFunder,http://agfunder.com
IRL Toys,
Next Page,http://nextpage.no
TasteBuds Kitchen,http://tastebudskitchen.com
Jukebox.io Inc,http://www.jukebox.io
Artificial Elegance,
Promosome LLC,http://www.promosome.com
Speak-A-Long,
Revive Primary Care,http://www.reviveprimarycare.com
Soshio,http://www.getsoshio.com
GeCeipt LLC,
TunTunTuTu,http://www.tuntuntutu.co
Integral Ad Science (AdSafe Media),http://integralads.com/
CoYard,
TalkAboutHealth,http://talkabouthealth.com
Eva & Paul Denim,http://www.evaandpaul.com
TalentBrowser,http://talentbrowser.com/
Taste Savant,http://newyork.tastesavant.com/
RecruiterAccess,https://recruiteraccess.com
Clickslide,http://clickslide.co
eDivv,http://www.edivv.com
"Bargan Technology, LLC",http://www.bargan-t.ru
ooVoo,http://www.oovoo.com
BeneStream,https://www.benestream.com
Keystone Strategy,http://keystonestrategy.com
VoteWire,http://www.votewire.com
"Movio Network, Inc.",
Rip Road,http://riproad.com/
Therefore Productions,http://www.thereforeproductions.com/
JetZet,http://jetzet.com
WhenLoveWorks,http://www.whenloveworks.com
Yapp,https://www.yapp.us/
Noodle Education,http://www.noodle.com/
Hunch (acquired by eBay),http://hunch.com/
Community Driven Deviation,
OpenWaters,http://www.openwaters.co
charitybuzz,http://www.charitybuzz.com/
Vertiaseum,http://veritaseum.com
Whole Whale,http://www.wholewhale.com
Wakenbake™,http://wakenbakeco.com
Benjamin Capital Management Group Inc.,http://www.myofficesnetwork.com
Golden Child NY,http://www.goldenchildny.com
Problemio,http://www.problemio.com
Dating Ring,http://www.datingring.com
EdTech,
Rain (Crossborders),http://mediarain.com/
Urlinq,http://www.urlinq.com
"Perch Interactive, Inc.",http://www.perchinteractive.com
Babysitters America,http://www.babysittersamerica.com
King & Partners,http://kingandpartners.com/
Trust Metrics,http://trustmetrics.com/
Kounterattack,http://www.kounterattack.com/
Oreks Company LLC,http://www.oreks.us/
utica youth and families inc.,
Visify,http://visifyllc.com/
NUMARI,http://www.numari.com/
RRR Car Rental,http://rentrangerover.com
2findLocal,http://www.2findlocal.com/
Groove Club LLC,http://www.grooveclubproductions.com
Ink Cloud,http://www.inkcloud.com
University Beyond,http://Universitybeyond.com
Posse,http://www.posse.com
Digital Edge,http://www.digitaledge.net/
DeClipse Clothing,http://www.groundupnation.com
Russell Brothers Company,http://therussellbrothers.com/
"funding 4""c""",
Natasha's Court,https://web.archive.org/web/20141218015415/http://natashascourt.com/
Panelfly,http://www.panelfly.com
Acquity Group (acquired by Accenture),http://www.acquitygroup.com/
ADANSALON,
HealthiNation,http://www.healthination.com/
Ninja Smart,http://NinjaSmart.com
Salad Pangea,http://www.saladpangea.com
Elavate LLC,http://www.elavate.me
THE POWERPARK,
SwoonNYC,http://swoonnyc.com/
Via,http://www.ridewithvia.com
Tutorialize.me,https://tutorialize.me/
BigTwist,http://www.bigtwist.com
IndiePix,http://www.indiepixfilms.com
MiiWe,http://www.miiwe.com/
kliktok,http://www.kliktok.com
Epic Adventure Cruises,http://www.epicadventurecruises.com
"RITTER DIGITAL SOLUTIONS, INC. www.workheroes.com",http://www.workheroes.com
Savil.me,http://www.savilerowsociety.com
Modern Vice,http://www.Modernvice.com
Maven Cocktails,http://www.mavencocktails.com
DOOR3,
HeTexted,http://HeTexted.com/
Accretive technologies,http://www.novo34.com
Rosetta,http://www.rosetta.com/
MediaMorph,http://www.mediamorph.com/
Irresistible Lingerie LLC,http://www.irresistibleundies.com
MPOWERD Inc.,http://mpowerd.com
"Lucerna, Inc.",http://www.lucernatechnologies.com
Olshan Frome Wolosky LLP,http://www.olshanlaw.com/practices-Emerging-Company-Practice.html
The Royal Palms Shuffleboard Club,http://Facebook.com/RoyalPalmsShuffle
Revenue Trades,http://revenuetrades.com/
Renewal Nutriton and Lifestyle Guidance,
Facebook,https://www.facebook.com/
Peeers!,http://www.peeersed.com
Cellfish,http://cellfish.com/
Razorfish,http://www.razorfish.com/
Fresh Media,
Abacus,http://www.abacus.com
"Migralex, Inc.",http://www.trymigralex.com
OweYaa,http://www.oweyaa.com
Virtual Immigration Office,http://www.virtualimmigrationoffice.com
AppNotes,
Limina.Studio,http://www.liminastudio.com
SnapYeti,http://snapyeti.com
LaunchSquad,http://www.launchsquad.com
Newtron USA,
SlideGeeks,http://www.slidegeeks.com/
PadProof,http://www.padproof.com
BeautyStat,http://www.beautystat.com
Notorious,http://www.notorious.im
Temboo,https://temboo.com/
Freelancers Union,http://www.freelancersunion.org/
Pvilion Inc.,http://www.pvilion.com
OneChannel Media LLC (OCMe),http://www.onechannel.me
Travel Tripper,http://traveltripper.com
BrainGig Inc.,http://www.braingig.com
Marquee Media,http://marqueemedia.com/
"3P Partners, Inc",http://pipsrewards.com
"littleBits Electronics, Inc.",http://www.littlebits.cc
Awesome,http://www.awesomenyc.com
Thread,http://www.sprezzat.com
Awl & Sundry,https://www.awlandsundry.com/
"PeopleCloud Solutions, LLC",
Jun Group,http://jungroup.com/
MedCPU,http://www.medcpu.com
Kenect.Me,
OgenX Animal  Health,http://www.ogenx.com
Bunny Inc. (VoiceBunny),http://voicebunny.com/pages/jobs
Invitons,http://64.207.177.146/ (This is a prototype only)
Operative Media,http://www.operative.com
"ValueGuard Financial, LLC",http://www.homepriceshield.com
33across,http://www.33across.com/#axzz2RbIHLqBM
Freshplanet,http://freshplanet.com/
OneSixtyEight,http://www.one-sixty-eight.com
Mr. Calabash,
nextSociety,http://nextsociety.com
Scores Media Group,http://www.scoresmediagroup.com
CalPal,
PsyInnovations,http://www.psyinnovations.com
AppLaunch,https://applaunch.us/
"EverLeight Beverage Co., Inc.",
"Zeyic, LLC",http://www.zeyic.com
Layered Cake ,http://www.layered-cake.com
Courier Cares,
SongSplits,http://www.songsplits.com
Serpstat,http://serpstat.com
Nord ,http://www.nordnatklub.dk
Perfect Picnic,http://perfectpicnicnyc.com
Diamond Care LLC,http://oxijewel.com
meridian global merchants,
SYPartners,http://www.sypartners.com/
Branch,http://www.branch.com/
Audioms,http://www.audioms.com/
Skwirrels,http://biz.skwirrels.com/
Engine Digital,http://enginedigital.com/
CMP.LY,http://cmp.ly
"modern guild, inc.",http://www.modernguild.com
MobileSuites,http://www.mobilesuitesapp.com
"Tootter, Inc.",http://www.tootter.com
Seamless,http://www.seamless.com/
SteamersSubShop,
Curatio HCS ,http://curatiohcs.com
Vann Alexandra,http://www.vannalexandra.com
Vendedy Corporation ,http://vendedy.com/
CA-Speak,http://www.ca-speak.com
Peeriscope,http://www.peeriscopeapp.com/
Laundry Puppy LLC,https://LaundryPuppy.com
reMADE LLC,http://www.remadedesign.com/
ZipCare,http://www.myzipcare.com
Petridish.org,http://www.petridish.org/
Utour,
Brooklyn Leather,http://www.BrooklynLeather.com
Catalyst Online,http://www.catalystsearchmarketing.com/
Fingercramp,http://www.fingercramp.com
BrandGames,http://www.brandgames.com/
SoundCentralStation,http://www.soundcentralstation.com
PoiDomani Marketing Products,"http://www.trongs,com"
New York United,http://www.officialneba.com
Torrenegra Labs,http://torrenegralabs.com/
YouBeauty.com,"http://www.youbeauty.com, http://www.beautysage.com"
Lenses RX,http://lensesrx.com/
Swifto,https://swifto.com/
Eyla,
Plovgh,http://plovgh.com
Betterment,https://www.betterment.com/
KeyWifi LLC,http://www.KeyWifi.com:
"Ramtin Software Solutions, LLC",https://play.google.com/store/apps/developer?id=Ramtin%20Software%20Solutions%2C%20LLC&hl=en
BarkBox,https://barkbox.com/
JourneyJoin,
"Ballooning Nest Eggs, Inc.",http://www.ballooningnesteggs.com/
Signifikance,http://www.signifikance.com
Flok,http://www.flok.com
Tespack Inc.,http://www.tespack.com
Clear,http://clearme.com/
Pantascene,http://www.pantascene.com
BIReady,http://www.BIReady.com
Park Hudson International,http://phisearch.com/
KISI,http://www.getkisi.com
Alley Interactive,http://www.alleyinteractive.com/
Worldview: Your Window to the World,http://getworldview.com
"D'Marie Group, Inc.",http://www.dmariearchive.com
EALSTONMCDUFFIE TRUCK TRANS. CORP. D/B/A WERECYCLENYC,
Omnigon Communications,http://www.omnigon.com/
Unified Field,http://www.unifiedfield.com/
mmagap.com,http://www.mmagap.com
Black Reniassance Technology,http://www.BlackRennTech.com
Nicholas Velez,http://www.nicholasvelez.com
apple seeds,http://www.appleseedsplay.com
PickiPicki,http://pickipicki.com/
Socialitical,http://www.getsocialitical.com/
Listing Pix,
EatItalian.com,http://www.eatitalian.com
Nearly Newlywed,
"Megawatt Hour, Inc.",http://home.themwh.com
"Fuse Analytics, Inc.",http://fuseanalytics.com
Socialistic,http://www.socialistic.com/
Brif,http://www.brif.us
IdeaList,
Bai Brands,
Azlore,
CareBlue,
Swishu,https://swishu.com
Big Drop Inc,http://www.bigdropinc.com
Skinesiology,http://skinesiology.launchrock.com
Waggit.com,http://waggit.com
Reclip.It,http://reclipit.com/
frienefit,http://www.frienefit.com
Hotwire PR,http://www.hotwirepr.us/careers/
Exulans Europe SL,http://exulans.com
BundleNYC,http://bundlenyc.com/
ModaBox,http://moda-box.com/
Chatalog,http://chatalog.com
CentricSocial,http://centricsocial.com
Morico LLC,http://www.morico.co
"Four Block, Inc.",http://www.fourblock.com
Betterfly,http://betterfly.com/
Shadows,
Black Mountain Systems,
Black Rock,
Healthy Wonders,http://www.healthywonders.com
Innovation Teaching,http://www.innovationteaching.com
Mayday-Mayday-Mayday,http://mayday-mayday-mayday.com
Test Company,
BeejooS,http://www.beejoos.com
Ministore,http://ministore.me
Twibfy,http://www.twibfy.com
Squarespace,
Pradux,http://www.pradux.com
Carbonmade,http://carbonmade.com/
PlayOn,http://www.playon.tv/
Vitogo,http://www.vitogo.com
Simplify LLC,http://www.simpify-llc.com
Opentopic,http://www.opentopic.com/
DOW Technical,http://www.dowtechnical.com
Galavante,http://www.galavante.com
Ahii: Another story about a girl...,http://ahiirose.blogspot.com
Home Run Brands Inc,http://www.teresataylorproducts.com
Sponsr,http://sponsr.com
INSTAPARTY,http://instapartyblog.com/about/
igokids,http://www.igokids.com/
ATTCK,http://attck.com
givlet,http://givlet.org
Topi,http://topi.com/
Blazetrak,http://www.blazetrak.com/
Jivox,http://www.jivox.com/
MyBizGeek,http://mybizgeek.com
StartUp Box #QA,http://www.sbsq.org
Findings,https://findings.com/
bank fee gone,
"Zippy Spot, LLC",http://www.zippyspot.com
myPlanit,http://myplanit.com
TikaMobile,http://www.tikamobile.com
Yokayoker Group,http://www.alfanges.blogspot.com
Shepler Project for Social and Environmental Research,https://SheplerProjectforSocialandEnvironmentalResearch.Wordpress.com
ECOBEAUTICA WELLNESS CENTER,http://ecobeautica.com/
Grid Symphony Inc.,http://www.gridsymphony.com
AetherWorks,http://www.aetherworks.com
Ticketro LLC,http://ticketro.com
Bazaarvoice,http://www.bazaarvoice.com/
TIPPL,http://tippl.it
Toucan Co.,
LightSail Education,http://www.lightsailed.com
Flavoring Thirst ,
Physics Academy,http://www.PhysicsAcademy.com
SubwayFunFinder.com,http://www.subwayfunfinder.com/
Imperative,http://imperative.com
LAPSE,
SelectNY,
YellowHammer Media Group,http://www.yhmg.com
austina handbags,http://www.austinahandbags.com
Matilda's Kitchen,
SalonPulse.com Inc,http://www.salonpulse.com
Department of Better Technology,http://www.dobt.co
XO Group,
Trove,http://signup.troveup.com
Healthbook,
Evergreen Creations,http://www.spookleyfarmprogram.com
Xignite,http://xignite.com
VHX,http://www.vhx.tv/
Examville.com,http://www.examville.com
Red Rover,http://redroverpilot.launchrock.com/?r=http%3A//www.crunchbase.com/company/red-rover
Swell,http://www.swellny.com/
OneBeat,http://www.onebeat.tv/
THE HUNGRYMARKET.COM,http://www.thehungrymarket.com
District,
"Softprofiles, Inc.",http://softprofiles.com
GENWI,http://genwi.com/
"Linda Mason Elements, Inc.",http://www.lindamason.com
ThreeStay Corp,http://www.threestay.com
Z-Nodes,
ACTIVE WORKING PARTNERS LLC,http://peersconnect.net
Ocho,http://www.ocho.co
NewBridge Advisory Group,http://newbridgeadvisorygroup.com
Placelist,
ICONBITUS,http://ICONBITUS.COM
Generation X Auto Sales,
MBTGW Michael Brandt The Grant Writer,http://mbtgw.org
Kern+Lead,http://kernandlead.com/
HackHands,http://www.hackhands.com
UNIFIED,http://www.unifiedsocial.com/
FreeAssociation,http://freeassociation.is/
"Pandoo, Inc.",http://pandooo.com
OneClickToSell,
R2T2 Laboratories Inc.,http://www.therma4.com
Wanderfly,http://www.wanderfly.com/
Th!nk Smart,
AesMD,http://aesmd.com
PopFuse,http://www.popfuse.com
To Be,http://tobe.us/tobe
BitFetcher,
returnpublic,http://www.ReturnPublic.com
Kate's Goodness,
Datacratic,http://datacratic.com/site/
MediaMath,http://www.mediamath.com
"America's Amazing Teens, LLC",http://www.americasamazingteens.com
UGE LABS,http://ugelabs.com
MindSmack.com,http://www.MindSmack.com
Timescape,http://timescape.io/featured
betareturn,http://www.betareturn.com
Caravan Interactive,http://www.crvn.net
Merocrat,http://www.merocrat.com
Flow | The Hospital Safety.Net,http://thehospitalsafety.net
S CAP Consultancy LLC,http://www.scapadvisors.com
News Corp,http://newscorp.com/
My Odyssey,
The Daily Beast/Newsweek,http://www.thedailybeast.com/
Papriika,http://www.papriika.com
boxUno,https://www.boxuno.com
OnWe,
"eko, Incorporated",
Shelby Company,
GLADLY,http://N/A
XO,http://www.askonxo.com
"GNS Capital, Inc.",http://forexnpower.com
Pager,http://www.pager.com
Smart Host,http://www.smarthost.me
Joblogue,http://signup.joblogue.com
Welzoo,http://www.welzoo.com
SurfSET Fitness,http://www.surfsetfitness.com
Topiks,http://www.topiksapp.com
Ambigú Empanada Bar,
TripAnomaly,http://www.tripanomaly.com
Cosmic Cart,http://www.cosmiccart.com
Francisco Productions LLC,http://www.imdb.com/name/nm3315277/
The Training Room,
WineSocial,http://www.winesocial.co
Body&Eden,http://www.bodyandeden.com
AaronDFashionGroup Inc,
ZAC Digital Agency,http://zacdigitalagency.com
Nomad Financial,http://nomadfinancial.com
Intelleges,http://www.intelleges.com
Lindivie,http://lindivie.com
Cubix,http://www.gust.com/cubix
AppStori,http://appstori.com
Security Parx,
Springbase Media,http://www.springbasemedia.com/
Robert's Email Service,
Perceptel,http://www.perceptel.com
KKLD*,http://www.kkld.net
Wiseling,http://wiseling.com
Smigin,http://smigin.neworldvision.com
The Old Marketplace,http://shoptheoldmarketplace.com
activecell,http://www.activecell.com/
Muse,http://www.seemuse.com
'wichcraft,
Mutual Force,http://mutualforce.com
Democracy.com,http://democracy.com
Cold Lilies,http://www.coldlilies.com
Carpathia Hosting,http://www.carpathia.com/
The Shelf,http://theshelf.com
"Nelson, Khalil & Kayden Corp.",http://www.portablesafetydish.com/
State of Place,http://www.stateofplace.org
Platform45,http://www.platform45.com/
"Knockouts Boxing Studio, Inc.",http://knockoutsboxing.com
Joonbug,http://joonbug.com/newyork
Lionesque Style,http://www.lionesquestyle.com
Company X,
talktala.com,http://www.talktala.com/
erGo!,
Reserva,http://www.onreserva.com
SOLS System,http://www.sols.com/
One Llama Labs,http://www.onellamalabs.com
phoodE,http://www.phoode.com
Farooqs Startup,
MeElect,http://www.meelect.com
OLO,http://www.olo.com/
WhoseYourLandlord,http://www.whoseyourlandlord.com
ReLearn It,
the gn therapy project,http://www.gntherapy.com
Touchstone Partners,
Manhattan Next,http://www.manhattannext.com
"The Fanrod Group, Inc.",http://fanrod.com
Bibi,
I AM NOT A VIRGIN (IANAV),https://www.facebook.com/iamnotavirgin
Chillaxing App,http://www.chillaxingapp.com
"Edamam, LLC",http://www.edamam.com
Racket,http://www.theracketapp.com
MyOffer LLC,http://www.myoffer.com
Originet,http://www.originet.net/
PAWS EN VOGUE,http://www.pawsenvogue.com
myRight,http://myright.me
MNX Connect,http://www.mnxconnect.com
Propoint,http://www.propointgraphics.com
Raiseworks,
singwho,
WingDing,
CARality,http://www.carality.com
Brooklyn SkyBox Inc.,http://brooklynskybox.com
private inventor,
Havasta.com,http://Havasta.com
Salesystem Blended Technologies T/A Sales6ix.com,http://www.salesystem.com
E-SPRING,http://e-springconsulting.com
Jovoto,http://www.jovoto.com/
Knock Twice,http://www.knock2x.com
cloQweRk,http://cloqwerk.com
blockShift,http://www.blockShift.com
vidbid.com,http://www.vidbid.com
Pass Da' Jack ,
BEAR,
DeansList Software,
TuvaLabs LLC,http://www.tuvalabs.com
Get Your Life Together Productions,
"HomeShop Technologies, Inc.",http://www.homeshopr.com
Unlockable,http://unlockable.com
Golf Redefined,http://golfredefined.com
Late Nite Labs,http://www.latenitelabs.com
Chocolatania,http://chocolatania.com
LivEthnic,http://www.livethnic.com
Sway Design,http://swaydesign.com/
LoyalBlocks,http://www.loyalblocks.com
Action Enable Networks,http://actionenable.com
Fuerst Harter,http://www.fuerstharter.com
Pixel NYC,http://pixel-nyc.com/
Arrive,
Bates CHI&Partners (Estranged Freelance),http://www.batesasia.com/
Blast Radius,http://www.blastradius.com/
Exclusively Kristen,http://www.exclusivelykristen.com
"DailyWorth.com, Inc.",http://www.dailyworth.com
The Cave - NYC,http://www.thecavenyc.com
buyoo,http://www.wehelppeoplebuy.com
Meal Idea ,http://mealidea.com/
NRG,
befitted.com,http://befitted.com
Mr. Youth (acquired by LBI International),http://mryouth.com/
Exversion,http://exversion.com
The Mechanism,http://www.themechanism.com/
GrubOlympx,http://www.GrubOlympx.com(reserved)
"SaferMD, LLC",http://safermd.com
Sqoot,http://sqoot.com
Gameloft,http://www.gameloft.com/
Hublished Inc,http://hublished.com
E.S.L ( Ease of Student Learning),
Marketplay Interactive,
tf body art,
Mint Digital,http://mintdigital.com/
GrooveFox,http://www.GrooveFox.com
ShowMeLocal Inc.,http://www.showmelocal.com/
Vimbly,http://www.vimbly.com/splash
Kidz Safety Now,
"Cheek'd, Inc.",http://cheekd.com
Logic Product Group,http://www.logicproductgroup.com
Follow The Prince,http://followtheprince.com/
Collectrium,http://collectrium.com/
Gawker Media,http://gawker.com/
HYPR CORP,https://www.hypr.com/
Timehop,http://timehop.com/
Luxury Boyz Ent,
Rawporter,http://rawporter.com
GoChat,http://www.GoChat.us
Dadush.com,http://dadush.com
LITS.co,
Ballroom Rocks LLC,http://www.ballroomrockslive.com
"Budge, Inc",http://www.thebudge.com
Davis & Partners Worldwide,http://www.davisandpartners.net/
"MoPub, Inc.",http://www.mopub.com/about/jobs/
